GENUS,SPEC,DATE,SEX,LAT_O,LONG_O,ERROR_O,LAT_HR,LONG_HR,ERROR_HR
LASIURUS,CINEREUS,6/16/1968,M,36.999167,-104.487222,1,36.999167,-104.487222,1
LASIURUS,CINEREUS,6/16/1968,M,36.999167,-104.487222,1,36.999167,-104.487222,1
LASIURUS,CINEREUS,6/16/1968,M,36.999167,-104.487222,1,36.999167,-104.487222,1
LASIURUS,CINEREUS,6/16/1968,F,36.999167,-104.487222,1,36.999167,-104.487222,1
LASIURUS,CINEREUS,7/27/1973,M,39.268611,-108.841667,1,39.268611,-108.841667,1
LASIURUS,CINEREUS,7/19/1944,M,40.470833,-108.898611,1,40.470833,-108.898611,1
LASIURUS,CINEREUS,7/31/1958,M,38.540278,-107.700833,1,38.540278,-107.700833,1
LASIURUS,CINEREUS,7/31/1958,M,38.540278,-107.700833,1,38.540278,-107.700833,1
LASIURUS,CINEREUS,5/31/1962,M,41.879167,-73.477222,1,41.879167,-73.477222,1
LASIURUS,CINEREUS,11/3/2015,F,38.895,-77.036667,5,38.895,-77.036667,5
LASIURUS,CINEREUS,5/26/2004,M,38.93,-77.114444,1,38.93,-77.114444,1
LASIURUS,CINEREUS,3/21/1969,M,30.438056,-84.280833,3,30.655507,-84.210292,1
LASIURUS,CINEREUS,3/21/1969,U,30.438056,-84.280833,3,30.655507,-84.210292,1
LASIURUS,CINEREUS,2/13/1938,M,30.866667,-84.233333,50,30.724793,-84.152184,3
LASIURUS,CINEREUS,10/13/1968,M,34.320833,-84.641389,10,34.320833,-84.641389,5
LASIURUS,CINEREUS,4/19/1967,F,34.075278,-84.294167,5,34.009865,-84.332265,1
LASIURUS,CINEREUS,5/13/1951,M,30.726944,-84.139722,4,30.724793,-84.152184,3
LASIURUS,CINEREUS,4/9/1947,F,30.726944,-84.139722,4,30.724793,-84.152184,3
LASIURUS,CINEREUS,4/1/1970,M,32.2175,-81.723889,3,32.435903,-81.783729,3
LASIURUS,CINEREUS,1/24/1897,M,31.940278,-81.122222,3,31.940278,-81.122222,1
LASIURUS,CINEREUS,1/25/1944,M,33.960833,-83.378056,2,33.960833,-83.378056,2
LASIURUS,CINEREUS,2/20/1959,M,33.960833,-83.378056,2,33.960833,-83.378056,2
LASIURUS,CINEREUS,5/5/1947,M,33.960833,-83.378056,2,33.960833,-83.378056,2
LASIURUS,CINEREUS,1/10/1958,F,33.776149,-84.316453,1,33.776149,-84.316453,1
LASIURUS,CINEREUS,3/5/1897,M,31.272222,-81.561667,1,31.272222,-81.561667,1
LASIURUS,CINEREUS,3/5/1897,M,31.272222,-81.561667,1,31.272222,-81.561667,1
LASIURUS,CINEREUS,2/8/1953,U,30.726944,-84.139722,1,30.726944,-84.139722,1
LASIURUS,CINEREUS,3/8/1953,M,30.726944,-84.139722,1,30.726944,-84.139722,1
LASIURUS,CINEREUS,2/14/1951,M,32.072222,-84.232778,1,32.072222,-84.232778,1
LASIURUS,CINEREUS,1/6/1962,F,19.5,-155.5,50,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/24/1961,F,19.500556,-155.500556,50,19.500556,-155.500556,50
LASIURUS,CINEREUS,11/24/1961,F,19.500556,-155.500556,50,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/17/1948,U,20.1225,-155.593611,11,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/17/1948,F,20.1225,-155.593611,11,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/17/1948,F,20.1225,-155.593611,11,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,1/7/1965,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,2/27/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,4/9/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,4/13/1965,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,4/26/1965,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,4/28/1965,F,20.041944,-155.371111,3,20.065929,-155.406504,1
LASIURUS,CINEREUS,5/11/1965,M,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,6/15/1899,F,19.729722,-155.09,3,19.729722,-155.09,1
LASIURUS,CINEREUS,6/22/1965,F,20.041944,-155.371111,3,20.065929,-155.406504,1
LASIURUS,CINEREUS,7/22/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,7/22/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,8/7/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,8/22/1964,M,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,8/22/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,9/1/1967,F,20.078889,-155.622778,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,9/6/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,9/6/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,9/14/1964,M,20.085278,-155.440556,3,20.07996,-155.438368,1
LASIURUS,CINEREUS,9/19/1964,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,9/28/2023,F,20.082778,-155.4725,3,20.088925,-155.458991,1
LASIURUS,CINEREUS,10/6/1964,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,10/23/1963,F,20.082778,-155.4725,3,20.093354,-155.472206,1
LASIURUS,CINEREUS,10/29/1964,F,20.078889,-155.622778,3,20.118216,-155.590526,1
LASIURUS,CINEREUS,10/29/1964,F,20.078889,-155.622778,3,20.118216,-155.590526,1
LASIURUS,CINEREUS,11/7/1963,F,20.082778,-155.4725,3,20.077906,-155.471856,1
LASIURUS,CINEREUS,11/13/1964,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/13/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/13/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/13/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/13/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/14/1963,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,11/27/1963,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/3/1964,F,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,12/21/1976,M,19.4,-155.3,3,19.429771,-155.258622,1
LASIURUS,CINEREUS,5/31/1949,F,19.426944,-155.913056,3,19.418269,-155.910025,1
LASIURUS,CINEREUS,11/13/1964,M,20.1225,-155.593611,3,20.11501,-155.59736,1
LASIURUS,CINEREUS,4/10/1898,M,19.688611,-155.144167,1,19.688611,-155.144167,1
LASIURUS,CINEREUS,4/11/1971,F,19.354167,-154.978611,1,19.339444,-155.018333,1
LASIURUS,CINEREUS,5/13/1965,F,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,5/31/1965,F,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,6/2/1965,F,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,6/2/1965,F,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,6/25/1965,M,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,7/10/1965,M,20.057222,-155.492222,1,20.057222,-155.492222,1
LASIURUS,CINEREUS,9/10/1963,F,19.727222,-155.098056,1,19.727222,-155.098056,1
LASIURUS,CINEREUS,9/23/1899,F,19.833611,-155.107222,1,19.833611,-155.107222,1
LASIURUS,CINEREUS,9/26/1950,M,19.788611,-155.849722,1,19.788611,-155.849722,1
LASIURUS,CINEREUS,9/28/1950,F,19.788611,-155.849722,1,19.788611,-155.849722,1
LASIURUS,CINEREUS,8/18/1939,M,44.115,-111.32,10,44.128282,-111.116043,3
LASIURUS,CINEREUS,10/12/1946,M,43.613611,-116.2025,3,43.613611,-116.2025,3
LASIURUS,CINEREUS,9/4/1938,U,47.677778,-116.779444,3,47.677778,-116.779444,2
LASIURUS,CINEREUS,9/19/1937,F,46.7325,-116.999167,3,46.728615,-117.012105,1
LASIURUS,CINEREUS,10/20/1930,F,42.796389,-112.253333,1,42.818598,-112.221897,1
LASIURUS,CINEREUS,9/10/1965,U,45.175833,-113.895,1,45.175833,-113.895,1
LASIURUS,CINEREUS,5/10/1969,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/2/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/3/1970,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/4/1970,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/6/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/8/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/12/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/13/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/13/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/13/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/14/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/16/1971,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/16/1973,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/16/1973,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/16/1973,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/24/1970,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,6/29/1970,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,7/1/1971,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,7/1/1971,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,7/26/1974,M,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,8/6/1970,U,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,10/20/1973,F,41.833333,-87.85,50,41.833333,-87.85,50
LASIURUS,CINEREUS,5/15/1970,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,7/4/1969,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,7/7/1972,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,7/11/1972,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,8/21/1968,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,9/8/1970,F,41.85,-88.083333,50,41.85,-88.083333,50
LASIURUS,CINEREUS,8/31/1983,M,37.766667,-89.35,50,36.581627,-89.239691,10
LASIURUS,CINEREUS,4/22/1974,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,6/17/1974,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,6/18/1974,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,6/18/1974,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,6/21/1970,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,6/24/1971,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,7/5/1969,M,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,7/13/1972,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,7/16/1969,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,7/27/1975,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,8/1/1974,F,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,8/13/1974,M,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,8/31/1972,M,42.333333,-88,50,42.333333,-88,50
LASIURUS,CINEREUS,10/21/1972,F,39.866667,-88.966667,50,39.866667,-88.966667,50
LASIURUS,CINEREUS,5/28/1970,F,42.333333,-88.466667,50,42.333333,-88.466667,50
LASIURUS,CINEREUS,7/13/1974,F,42.333333,-88.466667,50,42.333333,-88.466667,50
LASIURUS,CINEREUS,9/20/1963,F,39.766667,-89.65,50,39.766667,-89.65,50
LASIURUS,CINEREUS,7/5/1995,U,42.35,-89.183333,50,42.35,-89.183333,50
LASIURUS,CINEREUS,6/11/1963,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/14/1936,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/18/1970,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/18/1970,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/18/1971,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/18/1971,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,6/23/1971,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,7/1/1897,U,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,7/9/1970,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,7/9/1970,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,7/22/1979,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,7/30/1963,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,8/28/1899,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,8/31/1967,F,41.85,-87.65,5,41.903108,-87.758596,1
LASIURUS,CINEREUS,9/10/2023,M,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,9/12/2003,F,41.85,-87.65,5,41.85,-87.65,5
LASIURUS,CINEREUS,9/12/1967,M,41.85,-87.65,5,41.72593,-87.593924,1
LASIURUS,CINEREUS,6/26/1975,F,39.935556,-91.409722,3,39.935556,-91.409722,3
LASIURUS,CINEREUS,6/26/1975,M,39.935556,-91.409722,3,39.935556,-91.409722,3
LASIURUS,CINEREUS,6/28/1972,F,39.935556,-91.409722,3,39.935556,-91.409722,3
LASIURUS,CINEREUS,6/28/1972,F,39.935556,-91.409722,3,39.935556,-91.409722,3
LASIURUS,CINEREUS,6/23/1947,M,40.110556,-88.207222,3,40.113617,-88.223278,1
LASIURUS,CINEREUS,6/23/1947,M,40.110556,-88.207222,3,40.113617,-88.223278,1
LASIURUS,CINEREUS,6/23/1947,F,40.110556,-88.207222,3,40.113617,-88.223278,1
LASIURUS,CINEREUS,6/24/1951,F,40.110556,-88.207222,3,40.110556,-88.207222,3
LASIURUS,CINEREUS,6/24/1951,F,40.110556,-88.207222,3,40.110556,-88.207222,3
LASIURUS,CINEREUS,7/17/1951,F,40.110556,-88.207222,3,40.110556,-88.207222,3
LASIURUS,CINEREUS,8/31/1940,F,40.110556,-88.207222,3,40.100824,-88.226266,2
LASIURUS,CINEREUS,6/17/1975,F,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,6/17/1975,M,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,6/26/1972,M,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,6/28/1972,M,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,6/28/1972,M,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,7/5/1973,F,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,8/8/1963,M,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,9/4/1970,F,42.033333,-87.733333,3,42.033333,-87.733333,3
LASIURUS,CINEREUS,7/27/1976,F,37.764444,-89.335,3,37.764444,-89.335,2
LASIURUS,CINEREUS,7/12/1974,F,42.098889,-88.271389,3,42.108861,-88.297585,1
LASIURUS,CINEREUS,7/28/1973,M,42.098889,-88.271389,3,42.108861,-88.297585,1
LASIURUS,CINEREUS,6/19/1968,F,39.733889,-90.228889,3,39.733889,-90.228889,3
LASIURUS,CINEREUS,6/8/1967,F,39.801667,-89.643611,3,39.801667,-89.643611,3
LASIURUS,CINEREUS,6/28/1966,F,39.801667,-89.643611,3,39.801667,-89.643611,3
LASIURUS,CINEREUS,6/28/1966,F,39.801667,-89.643611,3,39.801667,-89.643611,3
LASIURUS,CINEREUS,8/25/1986,M,39.801667,-89.643611,3,39.801667,-89.643611,3
LASIURUS,CINEREUS,9/5/1950,M,41.556111,-88.059167,2.5,41.570813,-88.031703,1
LASIURUS,CINEREUS,6/27/1972,F,42.263889,-88.844167,1,42.263889,-88.844167,1
LASIURUS,CINEREUS,6/8/1958,M,39.350833,-90.781111,1,39.350833,-90.781111,1
LASIURUS,CINEREUS,8/11/1958,F,40.308333,-88.155833,1,40.30658,-88.132346,1
LASIURUS,CINEREUS,4/17/1969,F,41.805,-87.869167,1,41.805,-87.869167,1
LASIURUS,CINEREUS,4/21/1972,F,42.041111,-87.69,1,41.557222,-87.665556,1
LASIURUS,CINEREUS,4/28/1970,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,5/6/1969,F,41.557222,-87.665556,1,41.557222,-87.665556,1
LASIURUS,CINEREUS,5/6/1969,F,42.072222,-87.722778,1,42.072222,-87.722778,1
LASIURUS,CINEREUS,5/14/1963,F,42.099722,-87.780833,1,42.099722,-87.780833,1
LASIURUS,CINEREUS,5/15/1963,U,41.885,-87.784444,1,41.885,-87.784444,1
LASIURUS,CINEREUS,5/28/1970,F,42.069722,-87.787778,1,42.069722,-87.787778,1
LASIURUS,CINEREUS,5/31/1963,M,42.1275,-87.828889,1,42.1275,-87.828889,1
LASIURUS,CINEREUS,6/2/1972,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,6/5/1971,M,41.805,-87.869167,1,41.805,-87.869167,1
LASIURUS,CINEREUS,6/5/1975,M,42.004444,-87.73,1,42.004444,-87.73,1
LASIURUS,CINEREUS,6/6/1972,F,41.61,-87.646667,1,41.61,-87.646667,1
LASIURUS,CINEREUS,6/11/1975,F,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/11/1975,F,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/11/1975,M,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/11/1975,F,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/11/1975,F,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/11/1975,M,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,6/12/1973,F,42.108056,-87.735833,1,42.108056,-87.735833,1
LASIURUS,CINEREUS,6/13/1974,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,6/22/1973,F,41.602778,-87.743889,1,41.602778,-87.743889,1
LASIURUS,CINEREUS,6/22/1973,M,41.602778,-87.743889,1,41.602778,-87.743889,1
LASIURUS,CINEREUS,6/22/1968,M,41.879167,-87.843056,1,41.879167,-87.843056,1
LASIURUS,CINEREUS,6/22/1968,M,41.879167,-87.843056,1,41.879167,-87.843056,1
LASIURUS,CINEREUS,6/23/1970,U,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,6/24/1966,F,42.033333,-87.883333,1,42.033333,-87.883333,1
LASIURUS,CINEREUS,6/24/1973,M,41.602778,-87.743889,1,41.602778,-87.743889,1
LASIURUS,CINEREUS,6/25/1964,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,6/25/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,6/25/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,6/27/1973,F,42.108056,-87.735833,1,42.108056,-87.735833,1
LASIURUS,CINEREUS,6/27/1973,U,42.108056,-87.735833,1,42.108056,-87.735833,1
LASIURUS,CINEREUS,6/27/1932,F,41.542778,-87.684722,1,41.542778,-87.684722,1
LASIURUS,CINEREUS,6/27/1932,F,41.542778,-87.684722,1,41.542778,-87.684722,1
LASIURUS,CINEREUS,6/27/1932,M,41.542778,-87.684722,1,41.542778,-87.684722,1
LASIURUS,CINEREUS,6/28/1966,M,41.600833,-87.606944,1,41.600833,-87.606944,1
LASIURUS,CINEREUS,7/1/1971,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,7/2/1963,M,42.135,-87.758056,1,42.135,-87.758056,1
LASIURUS,CINEREUS,7/2/1964,F,41.845556,-87.753889,1,41.845556,-87.753889,1
LASIURUS,CINEREUS,7/4/1974,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,7/6/1967,M,42.011111,-87.840556,1,42.011111,-87.840556,1
LASIURUS,CINEREUS,7/6/1975,F,42.088212,-87.980028,1,42.088212,-87.980028,1
LASIURUS,CINEREUS,7/8/1935,F,41.879167,-87.843056,1,41.879167,-87.843056,1
LASIURUS,CINEREUS,7/8/1935,M,41.879167,-87.843056,1,41.879167,-87.843056,1
LASIURUS,CINEREUS,7/8/1935,F,41.879167,-87.843056,1,41.879167,-87.843056,1
LASIURUS,CINEREUS,7/8/1973,F,42.033333,-87.883333,1,42.033333,-87.883333,1
LASIURUS,CINEREUS,7/9/1971,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,7/11/1972,F,42.025556,-88.178333,1,42.025556,-88.178333,1
LASIURUS,CINEREUS,7/12/1937,F,41.885,-87.784444,1,41.885,-87.784444,1
LASIURUS,CINEREUS,7/14/1972,M,41.542778,-87.684722,1,41.542778,-87.684722,1
LASIURUS,CINEREUS,7/15/1971,M,42.040556,-87.7825,1,42.040556,-87.7825,1
LASIURUS,CINEREUS,7/26/1961,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,7/28/1971,M,41.887222,-87.7825,1,41.887222,-87.7825,1
LASIURUS,CINEREUS,8/6/1969,U,42.066389,-87.937222,1,42.066389,-87.937222,1
LASIURUS,CINEREUS,8/8/1961,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/9/1963,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/12/1964,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,8/13/1963,U,42.069722,-87.787778,1,42.069722,-87.787778,1
LASIURUS,CINEREUS,8/19/1970,M,42.069722,-87.787778,1,42.069722,-87.787778,1
LASIURUS,CINEREUS,8/25/1961,M,41.720556,-87.701667,1,41.720556,-87.701667,1
LASIURUS,CINEREUS,8/25/1970,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,8/26/1970,F,42.069722,-87.787778,1,42.069722,-87.787778,1
LASIURUS,CINEREUS,8/29/1962,F,42.072222,-87.722778,1,42.072222,-87.722778,1
LASIURUS,CINEREUS,9/1/1962,M,41.720556,-87.701667,1,41.720556,-87.701667,1
LASIURUS,CINEREUS,9/4/1961,F,42.084167,-88.013056,1,42.084167,-88.013056,1
LASIURUS,CINEREUS,9/4/1973,F,42.033333,-87.883333,1,42.033333,-87.883333,1
LASIURUS,CINEREUS,9/14/1962,F,41.809722,-87.900556,1,41.809722,-87.900556,1
LASIURUS,CINEREUS,9/18/1973,F,41.897778,-87.813889,1,41.897778,-87.813889,1
LASIURUS,CINEREUS,9/18/1968,F,42.088212,-87.980028,1,42.088212,-87.980028,1
LASIURUS,CINEREUS,9/20/1960,U,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,9/21/1963,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,9/23/1961,F,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,9/28/1961,F,41.821389,-87.782778,1,41.821389,-87.782778,1
LASIURUS,CINEREUS,10/3/1961,M,42.041111,-87.69,1,42.041111,-87.69,1
LASIURUS,CINEREUS,10/10/1961,M,41.821389,-87.782778,1,41.821389,-87.782778,1
LASIURUS,CINEREUS,10/14/1973,F,41.701389,-87.779167,1,41.701389,-87.779167,1
LASIURUS,CINEREUS,10/17/1961,F,42.135,-87.758056,1,42.135,-87.758056,1
LASIURUS,CINEREUS,11/20/1970,U,42.007222,-87.940278,1,42.007222,-87.940278,1
LASIURUS,CINEREUS,12/13/1973,F,42.135,-87.758056,1,42.135,-87.758056,1
LASIURUS,CINEREUS,7/25/1970,M,41.645833,-88.621667,1,41.645833,-88.621667,1
LASIURUS,CINEREUS,7/27/1961,F,41.988889,-88.686667,1,41.988889,-88.686667,1
LASIURUS,CINEREUS,10/5/1956,F,39.714722,-88.472222,1,39.714722,-88.472222,1
LASIURUS,CINEREUS,6/15/1973,M,41.866111,-88.106944,1,41.866111,-88.106944,1
LASIURUS,CINEREUS,6/24/1973,M,41.866111,-88.106944,1,41.866111,-88.106944,1
LASIURUS,CINEREUS,6/30/1966,F,41.884722,-88.203889,1,41.884722,-88.203889,1
LASIURUS,CINEREUS,6/30/1966,F,41.884722,-88.203889,1,41.884722,-88.203889,1
LASIURUS,CINEREUS,7/18/1963,M,41.884722,-88.203889,1,41.884722,-88.203889,1
LASIURUS,CINEREUS,8/3/1965,F,41.88,-88.007778,1,41.88,-88.007778,1
LASIURUS,CINEREUS,8/12/1964,F,41.899444,-87.940278,1,41.899444,-87.940278,1
